Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-05-01,ES,Spain,EURO,8914,3482211,65,80370
2021-05-02,ES,Spain,EURO,9049,3491260,70,80440
2021-05-03,ES,Spain,EURO,3933,3495193,57,80497
2021-05-04,ES,Spain,EURO,3127,3498320,55,80552
2021-05-05,ES,Spain,EURO,6038,3504358,79,80631
2021-05-06,ES,Spain,EURO,7563,3511921,70,80701
2021-05-07,ES,Spain,EURO,7926,3519847,69,80770
2021-05-08,ES,Spain,EURO,6975,3526822,64,80834
2021-05-09,ES,Spain,EURO,7532,3534354,71,80905
2021-05-10,ES,Spain,EURO,3451,3537805,54,80959
2021-05-11,ES,Spain,EURO,2439,3540244,53,81012
2021-05-12,ES,Spain,EURO,6030,3546274,55,81067
2021-05-13,ES,Spain,EURO,5990,3552264,55,81122
2021-05-14,ES,Spain,EURO,5940,3558204,67,81189
2021-05-15,ES,Spain,EURO,5691,3563895,59,81248
2021-05-16,ES,Spain,EURO,5980,3569875,46,81294
2021-05-17,ES,Spain,EURO,2872,3572747,44,81338
2021-05-18,ES,Spain,EURO,2214,3574961,41,81379
2021-05-19,ES,Spain,EURO,5166,3580127,33,81412
2021-05-20,ES,Spain,EURO,5987,3586114,35,81447
2021-05-21,ES,Spain,EURO,5413,3591527,50,81497
2021-05-22,ES,Spain,EURO,5468,3596995,33,81530
2021-05-23,ES,Spain,EURO,5650,3602645,46,81576
2021-05-24,ES,Spain,EURO,2710,3605355,34,81610
2021-05-25,ES,Spain,EURO,1989,3607344,34,81644
2021-05-26,ES,Spain,EURO,4553,3611897,36,81680
2021-05-27,ES,Spain,EURO,5447,3617344,22,81702
2021-05-28,ES,Spain,EURO,5279,3622623,36,81738
2021-05-29,ES,Spain,EURO,5351,3627974,18,81756
2021-05-30,ES,Spain,EURO,5349,3633323,23,81779
2021-05-31,ES,Spain,EURO,2921,3636244,22,81801
2021-06-01,ES,Spain,EURO,1953,3638197,30,81831
2021-06-02,ES,Spain,EURO,4838,3643035,39,81870
2021-06-03,ES,Spain,EURO,5140,3648175,25,81895
2021-06-04,ES,Spain,EURO,5134,3653309,33,81928
2021-06-05,ES,Spain,EURO,4465,3657774,29,81957
2021-06-06,ES,Spain,EURO,4584,3662358,32,81989
2021-06-07,ES,Spain,EURO,2444,3664802,26,82015
2021-06-08,ES,Spain,EURO,1715,3666517,27,82042
2021-06-09,ES,Spain,EURO,4174,3670691,19,82061
2021-06-10,ES,Spain,EURO,4154,3674845,30,82091
2021-06-11,ES,Spain,EURO,4108,3678953,18,82109
2021-06-12,ES,Spain,EURO,4130,3683083,26,82135
2021-06-13,ES,Spain,EURO,4004,3687087,11,82146
2021-06-14,ES,Spain,EURO,2216,3689303,23,82169
2021-06-15,ES,Spain,EURO,1553,3690856,19,82188
2021-06-16,ES,Spain,EURO,3624,3694480,18,82206
2021-06-17,ES,Spain,EURO,4073,3698553,23,82229
2021-06-18,ES,Spain,EURO,3983,3702536,21,82250
2021-06-19,ES,Spain,EURO,3996,3706532,23,82273
2021-06-20,ES,Spain,EURO,4013,3710545,18,82291
2021-06-21,ES,Spain,EURO,2267,3712812,9,82300
2021-06-22,ES,Spain,EURO,1670,3714482,16,82316
2021-06-23,ES,Spain,EURO,3872,3718354,19,82335
2021-06-24,ES,Spain,EURO,4429,3722783,19,82354
2021-06-25,ES,Spain,EURO,5031,3727814,19,82373
2021-06-26,ES,Spain,EURO,3895,3731709,14,82387
2021-06-27,ES,Spain,EURO,5693,3737402,13,82400
2021-06-28,ES,Spain,EURO,3758,3741160,13,82413
2021-06-29,ES,Spain,EURO,3125,3744285,19,82432
2021-06-30,ES,Spain,EURO,8135,3752420,16,82448
2021-07-01,ES,Spain,EURO,10735,3763155,14,82462
2021-07-02,ES,Spain,EURO,13110,3776265,13,82475
2021-07-03,ES,Spain,EURO,14065,3790330,15,82490
2021-07-04,ES,Spain,EURO,14978,3805308,6,82496
2021-07-05,ES,Spain,EURO,10294,3815602,16,82512
2021-07-06,ES,Spain,EURO,7638,3823240,9,82521
2021-07-07,ES,Spain,EURO,16930,3840170,12,82533
2021-07-08,ES,Spain,EURO,20507,3860677,12,82545
2021-07-09,ES,Spain,EURO,23089,3883766,10,82555
2021-07-10,ES,Spain,EURO,22804,3906570,8,82563
2021-07-11,ES,Spain,EURO,24585,3931155,15,82578
2021-07-12,ES,Spain,EURO,15089,3946244,17,82595
2021-07-13,ES,Spain,EURO,12306,3958550,15,82610
2021-07-14,ES,Spain,EURO,25854,3984404,19,82629
2021-07-15,ES,Spain,EURO,28470,4012874,20,82649
2021-07-16,ES,Spain,EURO,29933,4042807,20,82669
2021-07-17,ES,Spain,EURO,29591,4072398,20,82689
2021-07-18,ES,Spain,EURO,29755,4102153,43,82732
2021-07-19,ES,Spain,EURO,18577,4120730,21,82753
2021-07-20,ES,Spain,EURO,14509,4135239,26,82779
2021-07-21,ES,Spain,EURO,29877,4165116,34,82813
2021-07-22,ES,Spain,EURO,31888,4197004,48,82861
2021-07-23,ES,Spain,EURO,31916,4228920,54,82915
2021-07-24,ES,Spain,EURO,31107,4260027,51,82966
2021-07-25,ES,Spain,EURO,30244,4290271,49,83015
2021-07-26,ES,Spain,EURO,18223,4308494,85,83100
2021-07-27,ES,Spain,EURO,12714,4321208,59,83159
2021-07-28,ES,Spain,EURO,25806,4347014,62,83221
2021-07-29,ES,Spain,EURO,28970,4375984,81,83302
2021-07-30,ES,Spain,EURO,27101,4403085,72,83374
2021-07-31,ES,Spain,EURO,25682,4428767,75,83449
2021-08-01,ES,Spain,EURO,25831,4454598,98,83547
2021-08-02,ES,Spain,EURO,14835,4469433,86,83633
2021-08-03,ES,Spain,EURO,9623,4479056,83,83716
2021-08-04,ES,Spain,EURO,19872,4498928,92,83808
2021-08-05,ES,Spain,EURO,21654,4520582,96,83904
2021-08-06,ES,Spain,EURO,20629,4541211,123,84027
2021-08-07,ES,Spain,EURO,19637,4560848,98,84125
2021-08-08,ES,Spain,EURO,19200,4580048,115,84240
2021-08-09,ES,Spain,EURO,11013,4591061,88,84328
2021-08-10,ES,Spain,EURO,7272,4598333,79,84407
2021-08-11,ES,Spain,EURO,15146,4613479,115,84522
2021-08-12,ES,Spain,EURO,17276,4630755,104,84626
2021-08-13,ES,Spain,EURO,15847,4646602,109,84735
2021-08-14,ES,Spain,EURO,14909,4661511,129,84864
2021-08-15,ES,Spain,EURO,13936,4675447,109,84973
2021-08-16,ES,Spain,EURO,8068,4683515,113,85086
2021-08-17,ES,Spain,EURO,5579,4689094,118,85204
2021-08-18,ES,Spain,EURO,9643,4698737,111,85315
2021-08-19,ES,Spain,EURO,12049,4710786,135,85450
2021-08-20,ES,Spain,EURO,12652,4723438,108,85558
2021-08-21,ES,Spain,EURO,11780,4735218,97,85655
2021-08-22,ES,Spain,EURO,11786,4747004,96,85751
2021-08-23,ES,Spain,EURO,6516,4753520,87,85838
2021-08-24,ES,Spain,EURO,4110,4757630,78,85916
2021-08-25,ES,Spain,EURO,9853,4767483,102,86018
2021-08-26,ES,Spain,EURO,9886,4777369,89,86107
2021-08-27,ES,Spain,EURO,9102,4786471,113,86220
2021-08-28,ES,Spain,EURO,8209,4794680,89,86309
2021-08-29,ES,Spain,EURO,8141,4802821,88,86397
2021-08-30,ES,Spain,EURO,4039,4806860,78,86475
2021-08-31,ES,Spain,EURO,2696,4809556,76,86551
2021-09-01,ES,Spain,EURO,6284,4815840,95,86646
2021-09-02,ES,Spain,EURO,7159,4822999,88,86734
2021-09-03,ES,Spain,EURO,5971,4828970,92,86826
2021-09-04,ES,Spain,EURO,5277,4834247,73,86899
2021-09-05,ES,Spain,EURO,4920,4839167,78,86977
2021-09-06,ES,Spain,EURO,2725,4841892,57,87034
2021-09-07,ES,Spain,EURO,1908,4843800,59,87093
2021-09-08,ES,Spain,EURO,4237,4848037,67,87160
2021-09-09,ES,Spain,EURO,4725,4852762,60,87220
2021-09-10,ES,Spain,EURO,3725,4856487,67,87287
2021-09-11,ES,Spain,EURO,3720,4860207,67,87354
2021-09-12,ES,Spain,EURO,3785,4863992,59,87413
2021-09-13,ES,Spain,EURO,1729,4865721,42,87455
2021-09-14,ES,Spain,EURO,1280,4867001,57,87512
2021-09-15,ES,Spain,EURO,3371,4870372,44,87556
2021-09-16,ES,Spain,EURO,3425,4873797,58,87614
2021-09-17,ES,Spain,EURO,2902,4876699,60,87674
2021-09-18,ES,Spain,EURO,2906,4879605,51,87725
2021-09-19,ES,Spain,EURO,2967,4882572,48,87773
2021-09-20,ES,Spain,EURO,1395,4883967,46,87819
2021-09-21,ES,Spain,EURO,902,4884869,46,87865
2021-09-22,ES,Spain,EURO,2402,4887271,40,87905
2021-09-23,ES,Spain,EURO,2730,4890001,44,87949
2021-09-24,ES,Spain,EURO,2510,4892511,32,87981
2021-09-25,ES,Spain,EURO,2310,4894821,29,88010
2021-09-26,ES,Spain,EURO,2466,4897287,37,88047
2021-09-27,ES,Spain,EURO,1234,4898521,29,88076
2021-09-28,ES,Spain,EURO,822,4899343,23,88099
2021-09-29,ES,Spain,EURO,2473,4901816,22,88121
2021-09-30,ES,Spain,EURO,2229,4904045,21,88142
2021-10-01,ES,Spain,EURO,2054,4906099,25,88167
2021-10-02,ES,Spain,EURO,1854,4907953,32,88199
2021-10-03,ES,Spain,EURO,1874,4909827,29,88228
2021-10-04,ES,Spain,EURO,983,4910810,32,88260
2021-10-05,ES,Spain,EURO,692,4911502,18,88278
2021-10-06,ES,Spain,EURO,1881,4913383,27,88305
2021-10-07,ES,Spain,EURO,1807,4915190,13,88318
2021-10-08,ES,Spain,EURO,1756,4916946,25,88343
2021-10-09,ES,Spain,EURO,1670,4918616,27,88370
2021-10-10,ES,Spain,EURO,1824,4920440,18,88388
2021-10-11,ES,Spain,EURO,893,4921333,17,88405
2021-10-12,ES,Spain,EURO,527,4921860,18,88423
2021-10-13,ES,Spain,EURO,1979,4923839,22,88445
2021-10-14,ES,Spain,EURO,829,4924668,15,88460
2021-10-15,ES,Spain,EURO,1874,4926542,21,88481
2021-10-16,ES,Spain,EURO,2039,4928581,17,88498
2021-10-17,ES,Spain,EURO,2019,4930600,17,88515
2021-10-18,ES,Spain,EURO,1115,4931715,14,88529
2021-10-19,ES,Spain,EURO,772,4932487,16,88545
2021-10-20,ES,Spain,EURO,2130,4934617,14,88559
2021-10-21,ES,Spain,EURO,2099,4936716,18,88577
2021-10-22,ES,Spain,EURO,2103,4938819,22,88599
2021-10-23,ES,Spain,EURO,1987,4940806,22,88621
2021-10-24,ES,Spain,EURO,2105,4942911,14,88635
2021-10-25,ES,Spain,EURO,1137,4944048,17,88652
2021-10-26,ES,Spain,EURO,846,4944894,14,88666
2021-10-27,ES,Spain,EURO,2264,4947158,16,88682
2021-10-28,ES,Spain,EURO,2108,4949266,14,88696
2021-10-29,ES,Spain,EURO,2126,4951392,16,88712
2021-10-30,ES,Spain,EURO,2171,4953563,17,88729
2021-10-31,ES,Spain,EURO,2440,4956003,7,88736
2021-11-01,ES,Spain,EURO,1369,4957372,16,88752
2021-11-02,ES,Spain,EURO,953,4958325,12,88764
2021-11-03,ES,Spain,EURO,1009,4959334,15,88779
2021-11-04,ES,Spain,EURO,2882,4962216,9,88788
2021-11-05,ES,Spain,EURO,2935,4965151,19,88807
2021-11-06,ES,Spain,EURO,2997,4968148,10,88817
2021-11-07,ES,Spain,EURO,3192,4971340,11,88828
2021-11-08,ES,Spain,EURO,1834,4973174,15,88843
2021-11-09,ES,Spain,EURO,1213,4974387,18,88861
2021-11-10,ES,Spain,EURO,3446,4977833,29,88890
2021-11-11,ES,Spain,EURO,3826,4981659,24,88914
2021-11-12,ES,Spain,EURO,3890,4985549,21,88935
2021-11-13,ES,Spain,EURO,4340,4989889,18,88953
2021-11-14,ES,Spain,EURO,4908,4994797,27,88980
2021-11-15,ES,Spain,EURO,2899,4997696,17,88997
2021-11-16,ES,Spain,EURO,2142,4999838,20,89017
2021-11-17,ES,Spain,EURO,5598,5005436,23,89040
2021-11-18,ES,Spain,EURO,6336,5011772,23,89063
2021-11-19,ES,Spain,EURO,6468,5018240,21,89084
2021-11-20,ES,Spain,EURO,6857,5025097,22,89106
2021-11-21,ES,Spain,EURO,7748,5032845,13,89119
2021-11-22,ES,Spain,EURO,4488,5037333,20,89139
2021-11-23,ES,Spain,EURO,3173,5040506,26,89165
2021-11-24,ES,Spain,EURO,8141,5048647,31,89196
2021-11-25,ES,Spain,EURO,9117,5057764,25,89221
2021-11-26,ES,Spain,EURO,9636,5067400,19,89240
2021-11-27,ES,Spain,EURO,9913,5077313,29,89269
2021-11-28,ES,Spain,EURO,11063,5088376,31,89300
2021-11-29,ES,Spain,EURO,6777,5095153,29,89329
2021-11-30,ES,Spain,EURO,4538,5099691,21,89350
2021-12-01,ES,Spain,EURO,11536,5111227,40,89390
2021-12-02,ES,Spain,EURO,13301,5124528,44,89434
2021-12-03,ES,Spain,EURO,14345,5138873,37,89471
2021-12-04,ES,Spain,EURO,15560,5154433,36,89507
2021-12-05,ES,Spain,EURO,16148,5170581,40,89547
2021-12-06,ES,Spain,EURO,11080,5181661,38,89585
2021-12-07,ES,Spain,EURO,7669,5189330,44,89629
2021-12-08,ES,Spain,EURO,8025,5197355,51,89680
2021-12-09,ES,Spain,EURO,18247,5215602,45,89725
2021-12-10,ES,Spain,EURO,12037,5227639,46,89771
2021-12-11,ES,Spain,EURO,21197,5248836,50,89821
2021-12-12,ES,Spain,EURO,26191,5275027,50,89871
2021-12-13,ES,Spain,EURO,16720,5291747,49,89920
2021-12-14,ES,Spain,EURO,12977,5304724,44,89964
2021-12-15,ES,Spain,EURO,27282,5332006,62,90026
2021-12-16,ES,Spain,EURO,32392,5364398,63,90089
2021-12-17,ES,Spain,EURO,37040,5401438,49,90138
2021-12-18,ES,Spain,EURO,38835,5440273,86,90224
2021-12-19,ES,Spain,EURO,44494,5484767,76,90300
2021-12-20,ES,Spain,EURO,26850,5511617,63,90363
2021-12-21,ES,Spain,EURO,22458,5534075,71,90434
2021-12-22,ES,Spain,EURO,55318,5589393,85,90519
2021-12-23,ES,Spain,EURO,74738,5664131,73,90592
2021-12-24,ES,Spain,EURO,86674,5750805,74,90666
2021-12-25,ES,Spain,EURO,97329,5848134,82,90748
2021-12-26,ES,Spain,EURO,75637,5923771,75,90823
2021-12-27,ES,Spain,EURO,47291,5971062,82,90905
2021-12-28,ES,Spain,EURO,52923,6023985,84,90989
2021-12-29,ES,Spain,EURO,116811,6140796,96,91085
2021-12-30,ES,Spain,EURO,138645,6279441,93,91178
2021-12-31,ES,Spain,EURO,150449,6429890,103,91281
2022-01-01,ES,Spain,EURO,148171,6578061,101,91382
2022-01-02,ES,Spain,EURO,105727,6683788,95,91477
2022-01-03,ES,Spain,EURO,59400,6743188,104,91581
2022-01-04,ES,Spain,EURO,71621,6814809,102,91683
2022-01-05,ES,Spain,EURO,147057,6961866,137,91820
2022-01-06,ES,Spain,EURO,167482,7129348,139,91959
2022-01-07,ES,Spain,EURO,163062,7292410,120,92079
2022-01-08,ES,Spain,EURO,76210,7368620,115,92194
2022-01-09,ES,Spain,EURO,150180,7518800,124,92318
2022-01-10,ES,Spain,EURO,91636,7610436,141,92459
2022-01-11,ES,Spain,EURO,92857,7703293,136,92595
2022-01-12,ES,Spain,EURO,175849,7879142,179,92774
2022-01-13,ES,Spain,EURO,171736,8050878,157,92931
2022-01-14,ES,Spain,EURO,160680,8211558,170,93101
2022-01-15,ES,Spain,EURO,149753,8361311,184,93285
2022-01-16,ES,Spain,EURO,134311,8495622,191,93476
2022-01-17,ES,Spain,EURO,85656,8581278,181,93657
2022-01-18,ES,Spain,EURO,75639,8656917,214,93871
2022-01-19,ES,Spain,EURO,155960,8812877,219,94090
2022-01-20,ES,Spain,EURO,148515,8961392,215,94305
2022-01-21,ES,Spain,EURO,141842,9103234,225,94530
2022-01-22,ES,Spain,EURO,132433,9235667,207,94737
2022-01-23,ES,Spain,EURO,127333,9363000,226,94963
2022-01-24,ES,Spain,EURO,72745,9435745,191,95154
2022-01-25,ES,Spain,EURO,66394,9502139,201,95355
2022-01-26,ES,Spain,EURO,131132,9633271,246,95601
2022-01-27,ES,Spain,EURO,118477,9751748,246,95847
2022-01-28,ES,Spain,EURO,109929,9861677,235,96082
2022-01-29,ES,Spain,EURO,93811,9955488,218,96300
2022-01-30,ES,Spain,EURO,84524,10040012,248,96548
2022-01-31,ES,Spain,EURO,46962,10086974,244,96792
2022-02-01,ES,Spain,EURO,39864,10126838,228,97020
2022-02-02,ES,Spain,EURO,80601,10207439,262,97282
2022-02-03,ES,Spain,EURO,72073,10279512,247,97529
2022-02-04,ES,Spain,EURO,66373,10345885,235,97764
2022-02-05,ES,Spain,EURO,58244,10404129,236,98000
2022-02-06,ES,Spain,EURO,53515,10457644,225,98225
2022-02-07,ES,Spain,EURO,27955,10485599,210,98435
2022-02-08,ES,Spain,EURO,23722,10509321,216,98651
2022-02-09,ES,Spain,EURO,53007,10562328,210,98861
2022-02-10,ES,Spain,EURO,46435,10608763,213,99074
2022-02-11,ES,Spain,EURO,42839,10651602,218,99292
2022-02-12,ES,Spain,EURO,37364,10688966,181,99473
2022-02-13,ES,Spain,EURO,32852,10721818,207,99680
2022-02-14,ES,Spain,EURO,16580,10738398,160,99840
2022-02-15,ES,Spain,EURO,14312,10752710,164,100004
2022-02-16,ES,Spain,EURO,32602,10785312,150,100154
2022-02-17,ES,Spain,EURO,29874,10815186,182,100336
2022-02-18,ES,Spain,EURO,27062,10842248,148,100484
2022-02-19,ES,Spain,EURO,24110,10866358,128,100612
2022-02-20,ES,Spain,EURO,22540,10888898,99,100711
2022-02-21,ES,Spain,EURO,11513,10900411,99,100810
2022-02-22,ES,Spain,EURO,10046,10910457,94,100904
2022-02-23,ES,Spain,EURO,23629,10934086,95,100999
2022-02-24,ES,Spain,EURO,21943,10956029,122,101121
2022-02-25,ES,Spain,EURO,20901,10976930,99,101220
2022-02-26,ES,Spain,EURO,18151,10995081,89,101309
2022-02-27,ES,Spain,EURO,16301,11011382,92,101401
2022-02-28,ES,Spain,EURO,8798,11020180,77,101478
2022-03-01,ES,Spain,EURO,7559,11027739,61,101539
2022-03-02,ES,Spain,EURO,17110,11044849,96,101635
2022-03-03,ES,Spain,EURO,16723,11061572,76,101711
2022-03-04,ES,Spain,EURO,20294,11081866,62,101773
2022-03-05,ES,Spain,EURO,19639,11101505,80,101853
2022-03-06,ES,Spain,EURO,18350,11119855,68,101921
2022-03-07,ES,Spain,EURO,9787,11129642,56,101977
2022-03-08,ES,Spain,EURO,8483,11138125,68,102045
2022-03-09,ES,Spain,EURO,19347,11157472,57,102102
2022-03-10,ES,Spain,EURO,18768,11176240,72,102174
2022-03-11,ES,Spain,EURO,18585,11194825,66,102240
2022-03-12,ES,Spain,EURO,17477,11212302,71,102311
2022-03-13,ES,Spain,EURO,16856,11229158,64,102375
2022-03-14,ES,Spain,EURO,9350,11238508,56,102431
2022-03-15,ES,Spain,EURO,8902,11247410,43,102474
2022-03-16,ES,Spain,EURO,20666,11268076,54,102528
2022-03-17,ES,Spain,EURO,19689,11287765,58,102586
2022-03-18,ES,Spain,EURO,19906,11307671,56,102642
2022-03-19,ES,Spain,EURO,18168,11325839,51,102693
2022-03-20,ES,Spain,EURO,18529,11344368,41,102734
2022-03-21,ES,Spain,EURO,9487,11353855,62,102796
2022-03-22,ES,Spain,EURO,9368,11363223,40,102836
2022-03-23,ES,Spain,EURO,23430,11386653,44,102880
2022-03-24,ES,Spain,EURO,23714,11410367,40,102920
2022-03-25,ES,Spain,EURO,22445,11432812,46,102966
2022-03-26,ES,Spain,EURO,18421,11451233,49,103015
2022-03-27,ES,Spain,EURO,16910,11468143,39,103054
2022-03-28,ES,Spain,EURO,8241,11476384,37,103091
2022-03-29,ES,Spain,EURO,6484,11482868,31,103122
2022-03-30,ES,Spain,EURO,13619,11496487,32,103154
2022-03-31,ES,Spain,EURO,11686,11508173,46,103200
2022-04-01,ES,Spain,EURO,11575,11519748,48,103248
2022-04-02,ES,Spain,EURO,10085,11529833,37,103285
2022-04-03,ES,Spain,EURO,9850,11539683,41,103326
2022-04-04,ES,Spain,EURO,4817,11544500,38,103364
2022-04-05,ES,Spain,EURO,3998,11548498,35,103399
2022-04-06,ES,Spain,EURO,12122,11560620,35,103434
2022-04-07,ES,Spain,EURO,11215,11571835,48,103482
2022-04-08,ES,Spain,EURO,11778,11583613,42,103524
2022-04-09,ES,Spain,EURO,11667,11595280,47,103571
2022-04-10,ES,Spain,EURO,11815,11607095,35,103606
2022-04-11,ES,Spain,EURO,6315,11613410,39,103645
2022-04-12,ES,Spain,EURO,5260,11618670,46,103691
2022-04-13,ES,Spain,EURO,14590,11633260,34,103725
2022-04-14,ES,Spain,EURO,14153,11647413,55,103780
2022-04-15,ES,Spain,EURO,14392,11661805,35,103815
2022-04-16,ES,Spain,EURO,7750,11669555,36,103851
2022-04-17,ES,Spain,EURO,6291,11675846,41,103892
2022-04-18,ES,Spain,EURO,7708,11683554,64,103956
2022-04-19,ES,Spain,EURO,7189,11690743,48,104004
2022-04-20,ES,Spain,EURO,14619,11705362,40,104044
2022-04-21,ES,Spain,EURO,19593,11724955,46,104090
2022-04-22,ES,Spain,EURO,17938,11742893,35,104125
2022-04-23,ES,Spain,EURO,16654,11759547,52,104177
2022-04-24,ES,Spain,EURO,16675,11776222,57,104234
2022-04-25,ES,Spain,EURO,7604,11783826,55,104289
2022-04-26,ES,Spain,EURO,6658,11790484,51,104340
2022-04-27,ES,Spain,EURO,20194,11810678,46,104386
2022-04-28,ES,Spain,EURO,20614,11831292,50,104436
2022-04-29,ES,Spain,EURO,20720,11852012,45,104481
2022-04-30,ES,Spain,EURO,19251,11871263,51,104532
2022-05-01,ES,Spain,EURO,19277,11890540,36,104568
2022-05-02,ES,Spain,EURO,8207,11898747,34,104602
2022-05-03,ES,Spain,EURO,6956,11905703,45,104647
2022-05-04,ES,Spain,EURO,15488,11921191,38,104685
2022-05-05,ES,Spain,EURO,22005,11943196,42,104727
2022-05-06,ES,Spain,EURO,20828,11964024,48,104775
2022-05-07,ES,Spain,EURO,19355,11983379,39,104814
2022-05-08,ES,Spain,EURO,15993,11999372,28,104842
2022-05-09,ES,Spain,EURO,6054,12005426,19,104861
2022-05-10,ES,Spain,EURO,3638,12009064,8,104869
2022-05-11,ES,Spain,EURO,0,12009064,0,104869
2022-05-12,ES,Spain,EURO,0,12009064,0,104869
2022-05-13,ES,Spain,EURO,0,12009064,0,104869
2020-01-03,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-04,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-05,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-06,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-07,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-08,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-09,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-10,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-11,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-12,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-13,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-14,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-15,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-16,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-17,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-18,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-19,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-20,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-21,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-22,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-23,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-24,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-25,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-26,LK,Sri Lanka,SEARO,0,0,0,0
2020-01-27,LK,Sri Lanka,SEARO,5,5,0,0
2020-01-28,LK,Sri Lanka,SEARO,-4,1,0,0
2020-01-29,LK,Sri Lanka,SEARO,4,5,0,0
2020-01-30,LK,Sri Lanka,SEARO,0,5,0,0
2020-01-31,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-01,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-02,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-03,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-04,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-05,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-06,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-07,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-08,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-09,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-10,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-11,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-12,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-13,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-14,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-15,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-16,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-17,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-18,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-19,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-20,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-21,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-22,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-23,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-24,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-25,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-26,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-27,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-28,LK,Sri Lanka,SEARO,0,5,0,0
2020-02-29,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-01,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-02,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-03,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-04,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-05,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-06,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-07,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-08,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-09,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-10,LK,Sri Lanka,SEARO,0,5,0,0
2020-03-11,LK,Sri Lanka,SEARO,-3,2,0,0
2020-03-12,LK,Sri Lanka,SEARO,1,3,0,0
2020-03-13,LK,Sri Lanka,SEARO,4,7,0,0
2020-03-14,LK,Sri Lanka,SEARO,-1,6,0,0
2020-03-15,LK,Sri Lanka,SEARO,5,11,0,0
2020-03-16,LK,Sri Lanka,SEARO,8,19,0,0
2020-03-17,LK,Sri Lanka,SEARO,10,29,0,0
2020-03-18,LK,Sri Lanka,SEARO,13,42,0,0
2020-03-19,LK,Sri Lanka,SEARO,11,53,0,0
2020-03-20,LK,Sri Lanka,SEARO,13,66,0,0
2020-03-21,LK,Sri Lanka,SEARO,6,72,0,0
2020-03-22,LK,Sri Lanka,SEARO,10,82,0,0
2020-03-23,LK,Sri Lanka,SEARO,12,94,0,0
2020-03-24,LK,Sri Lanka,SEARO,3,97,0,0
2020-03-25,LK,Sri Lanka,SEARO,5,102,0,0
2020-03-26,LK,Sri Lanka,SEARO,0,102,0,0
